row_id,query_company,query_city,query_state,severity,issue_codes,narrative
7926864,American Horticultural Society,Columbus,OH,med,STRONG_SCORE_NON_EXACT_NAME;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9664; rationale should justify suffix/token gaps. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7926865,American Public Transportation Association HQ,Chesterfield,VA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926866,American Public Transportation Association HQ,Falls Church,VA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926867,American Society for Biochemistry Molecular Biology,Rockville,MD,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926868,Anaplan Mini Connects-Seattle G2NVX28HBQ7,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926869,Aries Building Systems,,,med,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers."
7926870,Artemis Hospitality,Los Angeles,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926871,As You Wish Coordination,Waldorf,MD,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926872,Ashwood Construction LLC,Fort Myers,FL,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926873,Association des Radiologistes Du Quebec,Montreal,QC,info,,No automated issues flagged; still spot-check for domain edge cases.
7926874,Atlas HXM,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926875,Atomic Brands,Louisville,KY,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926876,AuditBoard Marketing Team Offsite Dec2026 VRN5GT79HSL,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926877,Barrett Industries HQ,Syracuse,NY,info,,No automated issues flagged; still spot-check for domain edge cases.
7926878,Baylor Scott & White Med Ctr Irving,Irving,TX,info,,No automated issues flagged; still spot-check for domain edge cases.
7926879,Bethune Cookman University HQ,Phoenix,AZ,info,,No automated issues flagged; still spot-check for domain edge cases.
7926880,Biological & Agricultural Engineering Association BAE at NCSU,Raleigh,NC,info,,No automated issues flagged; still spot-check for domain edge cases.
7926881,Board of Directors Meeting - AECOM - March FY27 2027 G5NYFN2XY65,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926882,Boys & Girls Club of America Serving Wake County,Raleigh,NC,info,,No automated issues flagged; still spot-check for domain edge cases.
7926883,Bright Partnerships,Cremorne,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926892,C2 Events,Wakefield,WY,info,,No automated issues flagged; still spot-check for domain edge cases.
7926893,California Insurance Wholesalers As,Fairfield,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926894,Callahan's CEO Leadership Circle 2 - Session 8 NBNP2CM9JYB,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926895,Candyman Music,Delray Beach,FL,info,,No automated issues flagged; still spot-check for domain edge cases.
7926896,Canix,Brossard,QC,info,,No automated issues flagged; still spot-check for domain edge cases.
7926897,Carolina Complete Health Network,Durham,NC,info,,No automated issues flagged; still spot-check for domain edge cases.
7926898,"Case & Associates Properties, Inc.",Tulsa,OK,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926899,CCi Vegas,New Rochelle,NY,info,,No automated issues flagged; still spot-check for domain edge cases.
7926900,Cengage Group,Independence,KY,med,STRONG_SCORE_NON_EXACT_NAME;DUPLICATE_ROUNDED_SCORES_IN_TOP5;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9710; rationale should justify suffix/token gaps. Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7926901,"Circle Internet Financial, LLC",Grosse Pointe Farms,MI,info,,No automated issues flagged; still spot-check for domain edge cases.
7926902,Cisco,Amster,NH,info,,No automated issues flagged; still spot-check for domain edge cases.
7926903,CLLA 2026 Western Region Conference KWN4D6F4JGW,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926904,Cognizant,Teaneck,NJ,info,,No automated issues flagged; still spot-check for domain edge cases.
7926905,Cohera,Irvine,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926906,College of the Canyons Foundation,Santa Clarita,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926907,Come Near,Scottsdale,AZ,info,,No automated issues flagged; still spot-check for domain edge cases.
7926909,Convergent Dental,Marlborough,MA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926910,Couchbase,Powell River,BC,info,,No automated issues flagged; still spot-check for domain edge cases.
7926911,Covington Group,Plano,TX,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926912,CST for Managers 2026 FNNL32GMFP5,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926913,Dart Interests LLC,Dallas,TX,info,,No automated issues flagged; still spot-check for domain edge cases.
7926914,Data Networking Solutions,Chapin,SC,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926915,Dermody Properies 2027 Summit,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926918,Double D Ranch,Fort Worth,TX,info,,No automated issues flagged; still spot-check for domain edge cases.
7926919,DR PEPPER  CANADA 2026 OFFSITE HHNRSR639NW,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926920,DTM Departure,Troy,MI,info,,No automated issues flagged; still spot-check for domain edge cases.
7926921,Duvel USA Distributor,Kansas City,MO,info,,No automated issues flagged; still spot-check for domain edge cases.
7926922,Ellie's Event,Manalapan,NJ,info,,No automated issues flagged; still spot-check for domain edge cases.
7926923,ELT May 2027 FY27 AECOM KBNDRVCNGQK,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926924,Enerflex,Rio de Janeiro,RJ,info,,No automated issues flagged; still spot-check for domain edge cases.
7926925,Energy 350,Portland,OR,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926926,Eolian Employee Holdings,Burlingame,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926927,"Evident Scientific MIS, Inc.",Bel Air,MD,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926928,"Executive Roundtable, LLC",Victor,ID,info,,No automated issues flagged; still spot-check for domain edge cases.
7926929,Exit Momentum,Port Allen,LA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926930,F3 2026 Meeting 3 XTN9TLJMY6M,,,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926931,Fastest Labs 2027-09 Owners Conference F6NRTYTYFNJ,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7926932,Figure,New York,NY,med,STRONG_SCORE_NON_EXACT_NAME;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9652; rationale should justify suffix/token gaps. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7926933,FlatironDragados,Morrisville,NC,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926934,Flipped Over Photos,Fayetteville,NC,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926935,Fondation Armand-Frappier,Laval,QC,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926936,FOR16FEB18FEB26 PHNYDHLVFZ8,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926937,Fora Travel,New York,NY,info,,No automated issues flagged; still spot-check for domain edge cases.
7926938,Forever Family Foundation Mediumship conference NXNGK9NPDPT,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926939,Formula One World Travel Manager,London,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926940,Foundation Bruny Surin,Montreal,QC,med,STRONG_SCORE_NON_EXACT_NAME;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (lexically_different) at 0.9666; rationale should justify suffix/token gaps. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7926941,Front Runner Real Estate,Louisville,KY,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926942,Funnel CAB TX MCNNLJXSPBH,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926943,Global Talent Management Leadership Team Meeting LRN5JGGMKMR,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926944,Global-Watch,,,med,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers."
7926945,Goodwin Beckham,Rose Hill,KS,info,,No automated issues flagged; still spot-check for domain edge cases.
7926946,Greater Louisville Chamber,Houston,TX,info,,No automated issues flagged; still spot-check for domain edge cases.
7926947,"Group Travel Leader, Incorporated",Leixngton,KY,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926948,Guardian Energy Partners,Dallas,TX,info,,No automated issues flagged; still spot-check for domain edge cases.
7926949,HBG,Sag Harbor,NY,info,,No automated issues flagged; still spot-check for domain edge cases.
7926950,HHHunt Corporation,Cary,NC,info,,No automated issues flagged; still spot-check for domain edge cases.
7926951,Hickert Farm,Houston,TX,info,,No automated issues flagged; still spot-check for domain edge cases.
7926952,HMHT-302,Mcas New River,NC,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926953,Homes by Dickerson,Raleigh,NC,info,,No automated issues flagged; still spot-check for domain edge cases.
7926954,Hotaling & Company,Palm Beach Gardens,FL,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926955,HotelRoomBlocks Team Room Block Oct2026,,,info,,No automated issues flagged; still spot-check for domain edge cases.
